scenario,trajectory_id,t,forecast_fraction,is_forecast_horizon
tpeak_minus_7,14,37,0.012206453830003738,True
tpeak_minus_7,14,38,0.012461435981094837,True
tpeak_minus_7,14,39,0.012578891590237617,True
tpeak_minus_7,14,40,0.012492730282247066,True
tpeak_minus_7,14,41,0.01237700879573822,True
tpeak_minus_7,15,28,0.0193929485976696,True
tpeak_minus_7,15,29,0.02009306475520134,True
tpeak_minus_7,15,30,0.02020195685327053,True
tpeak_minus_7,15,31,0.02025831677019596,True
tpeak_minus_7,15,32,0.020544005557894707,True
tpeak_minus_7,15,33,0.0207676962018013,True
tpeak_minus_7,15,34,0.020898301154375076,True
tpeak_minus_7,15,35,0.020477209240198135,True
tpeak_minus_7,15,36,0.019804712384939194,True
tpeak_minus_7,15,37,0.01894742250442505,True
tpeak_minus_7,15,38,0.018206849694252014,True
tpeak_minus_7,15,39,0.017298199236392975,True
tpeak_minus_7,15,40,0.016161508858203888,True
tpeak_minus_7,15,41,0.015041358768939972,True
tpeak_minus_7,16,28,0.008129090070724487,True
tpeak_minus_7,16,29,0.00849936343729496,True
tpeak_minus_7,16,30,0.008716565556824207,True
tpeak_minus_7,16,31,0.009007398039102554,True
tpeak_minus_7,16,32,0.00950051099061966,True
tpeak_minus_7,16,33,0.010067703202366829,True
tpeak_minus_7,16,34,0.010680802166461945,True
tpeak_minus_7,16,35,0.011068005114793777,True
tpeak_minus_7,16,36,0.011332524009048939,True
tpeak_minus_7,16,37,0.0114778196439147,True
tpeak_minus_7,16,38,0.011673243716359138,True
tpeak_minus_7,16,39,0.011738364584743977,True
tpeak_minus_7,16,40,0.011613981798291206,True
tpeak_minus_7,16,41,0.011462953872978687,True
tpeak_minus_7,17,28,0.01973602920770645,True
tpeak_minus_7,17,29,0.020357521250844002,True
tpeak_minus_7,17,30,0.020362593233585358,True
tpeak_minus_7,17,31,0.02029975689947605,True
tpeak_minus_7,17,32,0.02045178972184658,True
tpeak_minus_7,17,33,0.02053038962185383,True
tpeak_minus_7,17,34,0.02051239088177681,True
tpeak_minus_7,17,35,0.019957803189754486,True
tpeak_minus_7,17,36,0.019170667976140976,True
tpeak_minus_7,17,37,0.01821940392255783,True
tpeak_minus_7,17,38,0.017393767833709717,True
tpeak_minus_7,17,39,0.016419265419244766,True
tpeak_minus_7,17,40,0.015240615233778954,True
tpeak_minus_7,17,41,0.014089934527873993,True
tpeak_minus_7,18,28,0.007995779626071453,True
tpeak_minus_7,18,29,0.008342249318957329,True
tpeak_minus_7,18,30,0.008537724614143372,True
tpeak_minus_7,18,31,0.008806283585727215,True
tpeak_minus_7,18,32,0.009273221716284752,True
tpeak_minus_7,18,33,0.009810871444642544,True
tpeak_minus_7,18,34,0.010386273264884949,True
tpeak_minus_7,18,35,0.01072589959949255,True
tpeak_minus_7,18,36,0.010920033790171146,True
tpeak_minus_7,18,37,0.01096500363200903,True
tpeak_minus_7,18,38,0.011020327918231487,True
tpeak_minus_7,18,39,0.010916758328676224,True
tpeak_minus_7,18,40,0.010608633048832417,True
tpeak_minus_7,18,41,0.01025546994060278,True
tpeak_minus_7,19,28,0.020322177559137344,True
tpeak_minus_7,19,29,0.021099690347909927,True
tpeak_minus_7,19,30,0.021254971623420715,True
tpeak_minus_7,19,31,0.021346498280763626,True
tpeak_minus_7,19,32,0.02166130393743515,True
tpeak_minus_7,19,33,0.021887242794036865,True
tpeak_minus_7,19,34,0.02199430763721466,True
tpeak_minus_7,19,35,0.021507540717720985,True
tpeak_minus_7,19,36,0.02075033076107502,True
tpeak_minus_7,19,37,0.019796336069703102,True
tpeak_minus_7,19,38,0.01896175928413868,True
tpeak_minus_7,19,39,0.017949877306818962,True
tpeak_minus_7,19,40,0.016700558364391327,True
tpeak_minus_7,19,41,0.015468340367078781,True
tpeak_minus_7,20,28,0.007390725426375866,True
tpeak_minus_7,20,29,0.00766042061150074,True
tpeak_minus_7,20,30,0.007786687929183245,True
tpeak_minus_7,20,31,0.00797492079436779,True
tpeak_minus_7,20,32,0.008339382708072662,True
tpeak_minus_7,20,33,0.008768374100327492,True
tpeak_minus_7,20,34,0.009239401668310165,True
tpeak_minus_7,20,35,0.00951691810041666,True
tpeak_minus_7,20,36,0.009686333127319813,True
tpeak_minus_7,20,37,0.009745169430971146,True
tpeak_minus_7,20,38,0.009834685362875462,True
tpeak_minus_7,20,39,0.009803637862205505,True
tpeak_minus_7,20,40,0.009607505053281784,True
tpeak_minus_7,20,41,0.00938448403030634,True
tpeak_minus_7,21,28,0.008085455745458603,True
tpeak_minus_7,21,29,0.008414044044911861,True
tpeak_minus_7,21,30,0.00858332123607397,True
tpeak_minus_7,21,31,0.008815363049507141,True
tpeak_minus_7,21,32,0.009229590184986591,True
tpeak_minus_7,21,33,0.009691085666418076,True
tpeak_minus_7,21,34,0.010159287601709366,True
tpeak_minus_7,21,35,0.010359659790992737,True
tpeak_minus_7,21,36,0.010377501137554646,True
tpeak_minus_7,21,37,0.010209653526544571,True
tpeak_minus_7,21,38,0.010009702295064926,True
tpeak_minus_7,21,39,0.00963316485285759,True
tpeak_minus_7,21,40,0.009062760509550571,True
tpeak_minus_7,21,41,0.008456878364086151,True
tpeak_minus_7,22,28,0.0074839345179498196,True
tpeak_minus_7,22,29,0.007740858010947704,True
tpeak_minus_7,22,30,0.007847955450415611,True
tpeak_minus_7,22,31,0.008011307567358017,True
tpeak_minus_7,22,32,0.008341480977833271,True
tpeak_minus_7,22,33,0.00872044637799263,True
tpeak_minus_7,22,34,0.00911906361579895,True
tpeak_minus_7,22,35,0.009298841468989849,True
tpeak_minus_7,22,36,0.009340640157461166,True
tpeak_minus_7,22,37,0.009239877574145794,True
tpeak_minus_7,22,38,0.00913012120872736,True
tpeak_minus_7,22,39,0.008873436599969864,True
tpeak_minus_7,22,40,0.008444780483841896,True
tpeak_minus_7,22,41,0.007983234710991383,True
tpeak_minus_7,23,28,0.01915026269853115,True
tpeak_minus_7,23,29,0.019396768882870674,True
tpeak_minus_7,23,30,0.019016223028302193,True
tpeak_minus_7,23,31,0.018542954698204994,True
tpeak_minus_7,23,32,0.018242981284856796,True
tpeak_minus_7,23,33,0.017863290384411812,True
tpeak_minus_7,23,34,0.017393827438354492,True
tpeak_minus_7,23,35,0.016473833471536636,True
tpeak_minus_7,23,36,0.015376470983028412,True
tpeak_minus_7,23,37,0.014166600070893764,True
tpeak_minus_7,23,38,0.013074269518256187,True
tpeak_minus_7,23,39,0.011894640512764454,True
tpeak_minus_7,23,40,0.010609496384859085,True
tpeak_minus_7,23,41,0.009402811527252197,True
tpeak_minus_7,24,28,0.01961122453212738,True
tpeak_minus_7,24,29,0.019613154232501984,True
tpeak_minus_7,24,30,0.018910640850663185,True
tpeak_minus_7,24,31,0.01805555820465088,True
tpeak_minus_7,24,32,0.017312120646238327,True
tpeak_minus_7,24,33,0.01644001342356205,True
tpeak_minus_7,24,34,0.015443582087755203,True
tpeak_minus_7,24,35,0.014034328982234001,True
tpeak_minus_7,24,36,0.012503947131335735,True
tpeak_minus_7,24,37,0.010952245444059372,True
tpeak_minus_7,24,38,0.009592301212251186,True
tpeak_minus_7,24,39,0.008292309939861298,True
tpeak_minus_7,24,40,0.007059462368488312,True
tpeak_minus_7,24,41,0.006012156140059233,True
tpeak_minus_7,25,28,0.006375632714480162,True
tpeak_minus_7,25,29,0.006645848974585533,True
tpeak_minus_7,25,30,0.006799503695219755,True
tpeak_minus_7,25,31,0.0070182993076741695,True
tpeak_minus_7,25,32,0.00740897236391902,True
tpeak_minus_7,25,33,0.007880503311753273,True
tpeak_minus_7,25,34,0.008418620564043522,True
tpeak_minus_7,25,35,0.008808182552456856,True
tpeak_minus_7,25,36,0.009116983972489834,True
tpeak_minus_7,25,37,0.00932987593114376,True
tpeak_minus_7,25,38,0.00957206916064024,True
tpeak_minus_7,25,39,0.009692121297121048,True
tpeak_minus_7,25,40,0.009639561176300049,True
tpeak_minus_7,25,41,0.009548189118504524,True
tpeak_minus_7,26,28,0.0206286683678627,True
tpeak_minus_7,26,29,0.020587120205163956,True
tpeak_minus_7,26,30,0.01972786709666252,True
tpeak_minus_7,26,31,0.01863030716776848,True
tpeak_minus_7,26,32,0.017573406919836998,True
tpeak_minus_7,26,33,0.01632598228752613,True
tpeak_minus_7,26,34,0.014927191659808159,True
tpeak_minus_7,26,35,0.013153553940355778,True
tpeak_minus_7,26,36,0.011346706189215183,True
tpeak_minus_7,26,37,0.00963712576776743,True
tpeak_minus_7,26,38,0.008221723139286041,True
tpeak_minus_7,26,39,0.006967592053115368,True
tpeak_minus_7,26,40,0.005850489716976881,True
tpeak_minus_7,26,41,0.00493469787761569,True
tpeak_minus_7,27,28,0.005545747932046652,True
tpeak_minus_7,27,29,0.005770632065832615,True
tpeak_minus_7,27,30,0.0058892578817903996,True
tpeak_minus_7,27,31,0.006063677836209536,True
tpeak_minus_7,27,32,0.006390423979610205,True
tpeak_minus_7,27,33,0.006796190515160561,True
tpeak_minus_7,27,34,0.0072756800800561905,True
tpeak_minus_7,27,35,0.007650402840226889,True
tpeak_minus_7,27,36,0.007983782328665257,True
tpeak_minus_7,27,37,0.008263512514531612,True
tpeak_minus_7,27,38,0.008598707616329193,True
tpeak_minus_7,27,39,0.008851319551467896,True
tpeak_minus_7,27,40,0.008968845009803772,True
tpeak_minus_7,27,41,0.009069913998246193,True
tpeak_minus_7,28,28,0.0054006618447601795,True
tpeak_minus_7,28,29,0.005551613867282867,True
tpeak_minus_7,28,30,0.005597575102001429,True
tpeak_minus_7,28,31,0.005689949728548527,True
tpeak_minus_7,28,32,0.005911554209887981,True
tpeak_minus_7,28,33,0.00618545338511467,True
tpeak_minus_7,28,34,0.006500552408397198,True
tpeak_minus_7,28,35,0.006695825606584549,True
tpeak_minus_7,28,36,0.006832133512943983,True
tpeak_minus_7,28,37,0.006902358494699001,True
tpeak_minus_7,28,38,0.006997163873165846,True
tpeak_minus_7,28,39,0.0069992453791201115,True
tpeak_minus_7,28,40,0.006868893746286631,True
tpeak_minus_7,28,41,0.006701400503516197,True
tpeak_minus_7,29,28,0.02070470154285431,True
tpeak_minus_7,29,29,0.020777326077222824,True
tpeak_minus_7,29,30,0.020156553015112877,True
tpeak_minus_7,29,31,0.019426245242357254,True
tpeak_minus_7,29,32,0.018865851685404778,True
tpeak_minus_7,29,33,0.018213490024209023,True
tpeak_minus_7,29,34,0.017466183751821518,True
tpeak_minus_7,29,35,0.016271229833364487,True
tpeak_minus_7,29,36,0.014913002960383892,True
tpeak_minus_7,29,37,0.013462300412356853,True
tpeak_minus_7,29,38,0.012145807966589928,True
tpeak_minus_7,29,39,0.010782484896481037,True
tpeak_minus_7,29,40,0.009377491660416126,True
tpeak_minus_7,29,41,0.008109630085527897,True
tpeak_plus_7,0,42,0.011741808615624905,True
tpeak_plus_7,0,43,0.011234873905777931,True
tpeak_plus_7,0,44,0.01061116624623537,True
tpeak_plus_7,0,45,0.009895084425807,True
tpeak_plus_7,0,46,0.009114501066505909,True
tpeak_plus_7,0,47,0.008301296271383762,True
tpeak_plus_7,0,48,0.007492394652217627,True
tpeak_plus_7,0,49,0.006669790484011173,True
tpeak_plus_7,0,50,0.005899602081626654,True
tpeak_plus_7,0,51,0.005154259968549013,True
tpeak_plus_7,0,52,0.004492079373449087,True
tpeak_plus_7,0,53,0.003927113022655249,True
tpeak_plus_7,0,54,0.0033604674972593784,True
tpeak_plus_7,0,55,0.002926585962995887,True
tpeak_plus_7,1,42,0.012198205105960369,True
tpeak_plus_7,1,43,0.01178609486669302,True
tpeak_plus_7,1,44,0.011244055815041065,True
tpeak_plus_7,1,45,0.010592672042548656,True
tpeak_plus_7,1,46,0.009856753051280975,True
tpeak_plus_7,1,47,0.009066970087587833,True
tpeak_plus_7,1,48,0.008261984214186668,True
tpeak_plus_7,1,49,0.007422209717333317,True
tpeak_plus_7,1,50,0.006622824817895889,True
tpeak_plus_7,1,51,0.005835809279233217,True
tpeak_plus_7,1,52,0.005129695404320955,True
tpeak_plus_7,1,53,0.004523568786680698,True
tpeak_plus_7,1,54,0.003905253717675805,True
tpeak_plus_7,1,55,0.00343182566575706,True
tpeak_plus_7,2,42,0.015604417771100998,True
tpeak_plus_7,2,43,0.015380044467747211,True
tpeak_plus_7,2,44,0.014956671744585037,True
tpeak_plus_7,2,45,0.014351367019116879,True
tpeak_plus_7,2,46,0.01358866784721613,True
tpeak_plus_7,2,47,0.012703575193881989,True
tpeak_plus_7,2,48,0.011746370233595371,True
tpeak_plus_7,2,49,0.01068939734250307,True
tpeak_plus_7,2,50,0.009645598009228706,True
tpeak_plus_7,2,51,0.00858413428068161,True
tpeak_plus_7,2,52,0.007616637274622917,True
tpeak_plus_7,2,53,0.0067823040299117565,True
tpeak_plus_7,2,54,0.005918852984905243,True
tpeak_plus_7,2,55,0.005265542771667242,True
tpeak_plus_7,3,42,0.015191475860774517,True
tpeak_plus_7,3,43,0.01474700402468443,True
tpeak_plus_7,3,44,0.014115424826741219,True
tpeak_plus_7,3,45,0.013321678154170513,True
tpeak_plus_7,3,46,0.012399026192724705,True
tpeak_plus_7,3,47,0.011391352862119675,True
tpeak_plus_7,3,48,0.010355301201343536,True
tpeak_plus_7,3,49,0.009275841526687145,True
tpeak_plus_7,3,50,0.008255474269390106,True
tpeak_plus_7,3,51,0.007263894192874432,True
tpeak_plus_7,3,52,0.006386324763298035,True
tpeak_plus_7,3,53,0.005642768926918507,True
tpeak_plus_7,3,54,0.0048880805261433125,True
tpeak_plus_7,3,55,0.004314023535698652,True
tpeak_plus_7,4,42,0.01228410005569458,True
tpeak_plus_7,4,43,0.011656521819531918,True
tpeak_plus_7,4,44,0.010908640921115875,True
tpeak_plus_7,4,45,0.010072533041238785,True
tpeak_plus_7,4,46,0.009183898568153381,True
tpeak_plus_7,4,47,0.00828071404248476,True
tpeak_plus_7,4,48,0.007402661722153425,True
tpeak_plus_7,4,49,0.006531788967549801,True
tpeak_plus_7,4,50,0.005730531644076109,True
tpeak_plus_7,4,51,0.004968308378010988,True
tpeak_plus_7,4,52,0.004298017360270023,True
tpeak_plus_7,4,53,0.0037298453971743584,True
tpeak_plus_7,4,54,0.0031679640524089336,True
tpeak_plus_7,4,55,0.002738146809861064,True
tpeak_plus_7,5,42,0.00958960596472025,True
tpeak_plus_7,5,43,0.009102122858166695,True
tpeak_plus_7,5,44,0.008535281755030155,True
tpeak_plus_7,5,45,0.007910366170108318,True
tpeak_plus_7,5,46,0.007249237038195133,True
tpeak_plus_7,5,47,0.006575165782123804,True
tpeak_plus_7,5,48,0.0059143961407244205,True
tpeak_plus_7,5,49,0.005249787587672472,True
tpeak_plus_7,5,50,0.004631198476999998,True
tpeak_plus_7,5,51,0.004035553894937038,True
tpeak_plus_7,5,52,0.0035078306682407856,True
tpeak_plus_7,5,53,0.0030584170017391443,True
tpeak_plus_7,5,54,0.002609920222312212,True
tpeak_plus_7,5,55,0.0022664519492536783,True
tpeak_plus_7,6,42,0.009186703711748123,True
tpeak_plus_7,6,43,0.008577100932598114,True
tpeak_plus_7,6,44,0.00791037455201149,True
tpeak_plus_7,6,45,0.007211669813841581,True
tpeak_plus_7,6,46,0.006504582241177559,True
tpeak_plus_7,6,47,0.005811184179037809,True
tpeak_plus_7,6,48,0.0051534115336835384,True
tpeak_plus_7,6,49,0.004513729363679886,True
tpeak_plus_7,6,50,0.003932065796107054,True
tpeak_plus_7,6,51,0.0033853992354124784,True
tpeak_plus_7,6,52,0.0029086575377732515,True
tpeak_plus_7,6,53,0.0025072521530091763,True
tpeak_plus_7,6,54,0.0021155299618840218,True
tpeak_plus_7,6,55,0.001816453062929213,True
tpeak_plus_7,7,42,0.008965975604951382,True
tpeak_plus_7,7,43,0.008501886390149593,True
tpeak_plus_7,7,44,0.007971054874360561,True
tpeak_plus_7,7,45,0.00739289540797472,True
tpeak_plus_7,7,46,0.006786372512578964,True
tpeak_plus_7,7,47,0.006171132437884808,True
tpeak_plus_7,7,48,0.005569486878812313,True
tpeak_plus_7,7,49,0.004963145591318607,True
tpeak_plus_7,7,50,0.004397513810545206,True
tpeak_plus_7,7,51,0.003849752014502883,True
tpeak_plus_7,7,52,0.0033623322378844023,True
tpeak_plus_7,7,53,0.0029456301126629114,True
tpeak_plus_7,7,54,0.002525545423850417,True
tpeak_plus_7,7,55,0.0022032088600099087,True
tpeak_plus_7,8,42,0.00779342046007514,True
tpeak_plus_7,8,43,0.007120682392269373,True
tpeak_plus_7,8,44,0.006428989116102457,True
tpeak_plus_7,8,45,0.0057422928512096405,True
tpeak_plus_7,8,46,0.00507907010614872,True
tpeak_plus_7,8,47,0.004453672096133232,True
tpeak_plus_7,8,48,0.0038788544479757547,True
tpeak_plus_7,8,49,0.003337644971907139,True
tpeak_plus_7,8,50,0.0028566373512148857,True
tpeak_plus_7,8,51,0.0024161941837519407,True
tpeak_plus_7,8,52,0.002038986189290881,True
tpeak_plus_7,8,53,0.0017258707666769624,True
tpeak_plus_7,8,54,0.001429550931788981,True
tpeak_plus_7,8,55,0.00120465864893049,True
tpeak_plus_7,9,42,0.009701519273221493,True
tpeak_plus_7,9,43,0.00919614639133215,True
tpeak_plus_7,9,44,0.008604513481259346,True
tpeak_plus_7,9,45,0.007950115948915482,True
tpeak_plus_7,9,46,0.007257005665451288,True
tpeak_plus_7,9,47,0.006550742778927088,True
tpeak_plus_7,9,48,0.005859721451997757,True
tpeak_plus_7,9,49,0.00516899861395359,True
tpeak_plus_7,9,50,0.004529274068772793,True
tpeak_plus_7,9,51,0.003918602596968412,True
tpeak_plus_7,9,52,0.0033807873260229826,True
tpeak_plus_7,9,53,0.0029248916544020176,True
tpeak_plus_7,9,54,0.0024761275853961706,True
tpeak_plus_7,9,55,0.002132735913619399,True
tpeak_plus_7,10,42,0.007176209706813097,True
tpeak_plus_7,10,43,0.0063974144868552685,True
tpeak_plus_7,10,44,0.0056480965577065945,True
tpeak_plus_7,10,45,0.004943823907524347,True
tpeak_plus_7,10,46,0.0042922780849039555,True
tpeak_plus_7,10,47,0.003698053304105997,True
tpeak_plus_7,10,48,0.0031660820823162794,True
tpeak_plus_7,10,49,0.0026787081733345985,True
tpeak_plus_7,10,50,0.0022546558175235987,True
tpeak_plus_7,10,51,0.0018758104415610433,True
tpeak_plus_7,10,52,0.0015575271099805832,True
tpeak_plus_7,10,53,0.0012977059232071042,True
tpeak_plus_7,10,54,0.0010586498538032174,True
tpeak_plus_7,10,55,0.0008792122243903577,True
tpeak_plus_7,11,42,0.012874675914645195,True
tpeak_plus_7,11,43,0.012080873362720013,True
tpeak_plus_7,11,44,0.011151217855513096,True
tpeak_plus_7,11,45,0.010132532566785812,True
tpeak_plus_7,11,46,0.009077302180230618,True
tpeak_plus_7,11,47,0.008037418127059937,True
tpeak_plus_7,11,48,0.007058882154524326,True
tpeak_plus_7,11,49,0.006124531850218773,True
tpeak_plus_7,11,50,0.005288038402795792,True
tpeak_plus_7,11,51,0.004513998050242662,True
tpeak_plus_7,11,52,0.003844975959509611,True
tpeak_plus_7,11,53,0.003284838981926441,True
tpeak_plus_7,11,54,0.0027461203280836344,True
tpeak_plus_7,11,55,0.0023360084742307663,True
tpeak_plus_7,12,42,0.013166941702365875,True
tpeak_plus_7,12,43,0.013125145807862282,True
tpeak_plus_7,12,44,0.012929487973451614,True
tpeak_plus_7,12,45,0.012586407363414764,True
tpeak_plus_7,12,46,0.012107178568840027,True
tpeak_plus_7,12,47,0.011511935852468014,True
tpeak_plus_7,12,48,0.010835378430783749,True
tpeak_plus_7,12,49,0.010040988214313984,True
tpeak_plus_7,12,50,0.009224300272762775,True
tpeak_plus_7,12,51,0.00834942888468504,True
tpeak_plus_7,12,52,0.0075219240970909595,True
tpeak_plus_7,12,53,0.006785056088119745,True
tpeak_plus_7,12,54,0.0059833102859556675,True
tpeak_plus_7,12,55,0.005366364493966103,True
tpeak_plus_7,13,42,0.008855560794472694,True
tpeak_plus_7,13,43,0.008373726159334183,True
tpeak_plus_7,13,44,0.007827240973711014,True
tpeak_plus_7,13,45,0.007236646953970194,True
tpeak_plus_7,13,46,0.006621253211051226,True
tpeak_plus_7,13,47,0.006000523921102285,True
tpeak_plus_7,13,48,0.005396190565079451,True
tpeak_plus_7,13,49,0.004790533799678087,True
tpeak_plus_7,13,50,0.004227442666888237,True
tpeak_plus_7,13,51,0.0036848552990704775,True
tpeak_plus_7,13,52,0.003203369677066803,True
tpeak_plus_7,13,53,0.0027923998422920704,True
tpeak_plus_7,13,54,0.002381435129791498,True
tpeak_plus_7,13,55,0.002065737033262849,True
tpeak_plus_7,14,42,0.009064660407602787,True
tpeak_plus_7,14,43,0.008385390043258667,True
tpeak_plus_7,14,44,0.007659421768039465,True
tpeak_plus_7,14,45,0.006915107369422913,True
tpeak_plus_7,14,46,0.006177366245537996,True
tpeak_plus_7,14,47,0.005467554088681936,True
tpeak_plus_7,14,48,0.00480519887059927,True
tpeak_plus_7,14,49,0.004172235261648893,True
tpeak_plus_7,14,50,0.0036038768012076616,True
tpeak_plus_7,14,51,0.003077128902077675,True
tpeak_plus_7,14,52,0.0026221959851682186,True
tpeak_plus_7,14,53,0.0022420401219278574,True
tpeak_plus_7,14,54,0.001876563299447298,True
tpeak_plus_7,14,55,0.0015983983175829053,True
tpeak_plus_7,15,42,0.006014709360897541,True
tpeak_plus_7,15,43,0.005324822850525379,True
tpeak_plus_7,15,44,0.004675275646150112,True
tpeak_plus_7,15,45,0.0040719276294112206,True
tpeak_plus_7,15,46,0.0035178407561033964,True
tpeak_plus_7,15,47,0.0030156795401126146,True
tpeak_plus_7,15,48,0.0025689818430691957,True
tpeak_plus_7,15,49,0.002162898425012827,True
tpeak_plus_7,15,50,0.0018119217129424214,True
tpeak_plus_7,15,51,0.0015006918692961335,True
tpeak_plus_7,15,52,0.001240766723640263,True
tpeak_plus_7,15,53,0.0010296773398295045,True
tpeak_plus_7,15,54,0.0008368974667973816,True
tpeak_plus_7,15,55,0.0006926882197149098,True
tpeak_plus_7,16,42,0.010557892732322216,True
tpeak_plus_7,16,43,0.010244661010801792,True
tpeak_plus_7,16,44,0.009819408878684044,True
tpeak_plus_7,16,45,0.009300540201365948,True
tpeak_plus_7,16,46,0.008707496337592602,True
tpeak_plus_7,16,47,0.008063302375376225,True
tpeak_plus_7,16,48,0.007397946901619434,True
tpeak_plus_7,16,49,0.006690262816846371,True
tpeak_plus_7,16,50,0.006005987990647554,True
tpeak_plus_7,16,51,0.005320119205862284,True
tpeak_plus_7,16,52,0.004696936346590519,True
tpeak_plus_7,16,53,0.004156939685344696,True
tpeak_plus_7,16,54,0.0035996348597109318,True
tpeak_plus_7,16,55,0.00317163928411901,True
tpeak_plus_7,17,42,0.0072717550210654736,True
tpeak_plus_7,17,43,0.006521489005535841,True
tpeak_plus_7,17,44,0.005787183064967394,True
tpeak_plus_7,17,45,0.005088003817945719,True
tpeak_plus_7,17,46,0.004435586277395487,True
tpeak_plus_7,17,47,0.0038374229334294796,True
tpeak_plus_7,17,48,0.003300134791061282,True
tpeak_plus_7,17,49,0.0028059016913175583,True
tpeak_plus_7,17,50,0.002374463714659214,True
tpeak_plus_7,17,51,0.0019869401585310698,True
tpeak_plus_7,17,52,0.0016598193906247616,True
tpeak_plus_7,17,53,0.0013914881274104118,True
tpeak_plus_7,17,54,0.0011420904193073511,True
tpeak_plus_7,17,55,0.0009540455066598952,True
tpeak_plus_7,18,42,0.011501823551952839,True
tpeak_plus_7,18,43,0.011479394510388374,True
tpeak_plus_7,18,44,0.011327269487082958,True
tpeak_plus_7,18,45,0.011053596623241901,True
tpeak_plus_7,18,46,0.01066824235022068,True
tpeak_plus_7,18,47,0.010186824016273022,True
tpeak_plus_7,18,48,0.0096366535872221,True
tpeak_plus_7,18,49,0.008981131948530674,True
tpeak_plus_7,18,50,0.008301405236124992,True
tpeak_plus_7,18,51,0.007561843376606703,True
tpeak_plus_7,18,52,0.006855376996099949,True
tpeak_plus_7,18,53,0.006220926996320486,True
tpeak_plus_7,18,54,0.00551585154607892,True
tpeak_plus_7,18,55,0.004970776382833719,True
tpeak_plus_7,19,42,0.008065706118941307,True
tpeak_plus_7,19,43,0.007596865762025118,True
tpeak_plus_7,19,44,0.007063643075525761,True
tpeak_plus_7,19,45,0.006490269210189581,True
tpeak_plus_7,19,46,0.005897860508412123,True
tpeak_plus_7,19,47,0.005305876489728689,True
tpeak_plus_7,19,48,0.004734410438686609,True
tpeak_plus_7,19,49,0.004168233368545771,True
tpeak_plus_7,19,50,0.003645722521468997,True
tpeak_plus_7,19,51,0.003147619776427746,True
tpeak_plus_7,19,52,0.002708461368456483,True
tpeak_plus_7,19,53,0.0023352722637355328,True
tpeak_plus_7,19,54,0.0019685253500938416,True
tpeak_plus_7,19,55,0.0016867060912773013,True
tpeak_plus_7,20,42,0.013400092720985413,True
tpeak_plus_7,20,43,0.013691122643649578,True
tpeak_plus_7,20,44,0.013831334188580513,True
tpeak_plus_7,20,45,0.01381833665072918,True
tpeak_plus_7,20,46,0.013651790097355843,True
tpeak_plus_7,20,47,0.013340167701244354,True
tpeak_plus_7,20,48,0.012910387478768826,True
tpeak_plus_7,20,49,0.012305955402553082,True
tpeak_plus_7,20,50,0.011630941182374954,True
tpeak_plus_7,20,51,0.010831446386873722,True
tpeak_plus_7,20,52,0.010036252439022064,True
tpeak_plus_7,20,53,0.009304418228566647,True
tpeak_plus_7,20,54,0.00842266995459795,True
tpeak_plus_7,20,55,0.007742241024971008,True
tpeak_plus_7,21,42,0.011559744365513325,True
tpeak_plus_7,21,43,0.010625151917338371,True
tpeak_plus_7,21,44,0.009622241370379925,True
tpeak_plus_7,21,45,0.00860394537448883,True
tpeak_plus_7,21,46,0.007613789290189743,True
tpeak_plus_7,21,47,0.006682177539914846,True
tpeak_plus_7,21,48,0.005829760804772377,True
tpeak_plus_7,21,49,0.005028576124459505,True
tpeak_plus_7,21,50,0.004315945785492659,True
tpeak_plus_7,21,51,0.0036610949318856,True
tpeak_plus_7,21,52,0.0030986149795353413,True
tpeak_plus_7,21,53,0.002630897331982851,True
tpeak_plus_7,21,54,0.002186731668189168,True
tpeak_plus_7,21,55,0.0018501437734812498,True
tpeak_plus_7,22,42,0.009144354611635208,True
tpeak_plus_7,22,43,0.00893987063318491,True
tpeak_plus_7,22,44,0.0086358105763793,True
tpeak_plus_7,22,45,0.008247959427535534,True
tpeak_plus_7,22,46,0.007792504504323006,True
tpeak_plus_7,22,47,0.007288077846169472,True
tpeak_plus_7,22,48,0.0067592039704322815,True
tpeak_plus_7,22,49,0.006183492951095104,True
tpeak_plus_7,22,50,0.0056185973808169365,True
tpeak_plus_7,22,51,0.00503940973430872,True
tpeak_plus_7,22,52,0.004505862016230822,True
tpeak_plus_7,22,53,0.004039094317704439,True
tpeak_plus_7,22,54,0.0035427301190793514,True
tpeak_plus_7,22,55,0.003161960281431675,True
tpeak_plus_7,23,42,0.01238222699612379,True
tpeak_plus_7,23,43,0.012811548076570034,True
tpeak_plus_7,23,44,0.013135725632309914,True
tpeak_plus_7,23,45,0.013345402665436268,True
tpeak_plus_7,23,46,0.013432425446808338,True
tpeak_plus_7,23,47,0.01339590921998024,True
tpeak_plus_7,23,48,0.013252790085971355,True
tpeak_plus_7,23,49,0.012933569960296154,True
tpeak_plus_7,23,50,0.01253530289977789,True
tpeak_plus_7,23,51,0.011991133913397789,True
tpeak_plus_7,23,52,0.011434945277869701,True
tpeak_plus_7,23,53,0.010934235528111458,True
tpeak_plus_7,23,54,0.0102336211130023,True
tpeak_plus_7,23,55,0.009750420227646828,True
tpeak_plus_7,24,42,0.01174570620059967,True
tpeak_plus_7,24,43,0.010737196542322636,True
tpeak_plus_7,24,44,0.009660560637712479,True
tpeak_plus_7,24,45,0.008577948436141014,True
